diamond 17 基本站点信息  632
59254 2324 11005 44.1 6 1 桂平                    
59265 2329 11118 116.5 6 1 梧州                   
59271 2338 11226 55.5 6 1 广宁                    
59278 2303 11228 12.4 6 1 高要                    
59287 2310 11320 4.2 6 1 广州                     
59293 2344 11441 40.8 6 1 河源                    
59298 2305 11425 22.0 6 1 惠阳                    
59303 2356 11546 122.2 6 1 五华                   
59316 2324 11641 7.3 6 1 汕头                     
59317 2302 11618 13.9 6 1 惠来                    
59327 2324 11706 99.99 6 1 云澳                   
59417 2220 10651 129.7 6 1 龙州                   
59431 2249 10821 73.7 6 1 南宁                    
59446 2225 10918 66.0 6 1 灵山                    
59453 2239 11010 85.3 6 1 玉林                    
59456 2221 11056 83.9 6 1 信宜                    
59462 2246 11134 57.8 6 1 罗定                    
59478 2215 11247 32.8 6 1 台山                    
59493 2233 11406 40.0 6 1 深圳                    
59501 2247 11522 5.5 6 1 汕尾                     
59505 2239 11534 99.99 6 1 遮浪                   
59626 2132 10758 22.8 6 1 东兴                    
59632 2157 10837 5.5 6 1 钦洲                     
59644 2127 10908 13.1 6 1 北海                    
59647 2102 10906 54.9 6 1 涠洲岛                  
59658 2113 11024 29.4 6 1 湛江                    
59663 2152 11158 22.0 6 1 阳江                    
59664 2130 11100 13.2 6 1 电白                    
59673 2144 11246 17.7 6 1 上川岛                  
59752 2054 11037 99.99 6 1 硇洲                   
59754 2020 11010 69.0 6 1 徐闻                    
59758 2002 11021 18.0 6 1 海口                    
59792 2040 11643 6.0 6 1 东沙岛                   
59838 1906 10837 8.0 6 1 东方                     
59845 1931 10935 168.8 6 1 儋县                   
59849 1902 10950 248.6 6 1 琼中                   
59855 1914 11028 24.1 6 1 琼海                    
59948 1814 10931 7.0 6 1 三亚                     
59954 1830 11002 11.5 6 1 陵水                    
59981 1650 11220 5.4 6 1 西沙                     
59985 1632 11137 4.6 6 1 珊瑚岛                   
59995  923 11253 8.0 6 1 永署礁                   
59997 1023 11422 5.0 6 1 南沙岛                   
52833 3655  9829 2951.0 6 1 乌兰                 
53399 4109 11442 1394.2 6 1 张北                 
54623 3900 11743   10.8 6 1 塘沽区               
54646 3827 11825   19.8 6 1 平台                 
55655 2811  8558 3811.0 6 1 聂拉木               
56227 2952  9546 2737.0 6 1 波密                 
56434 2839  9728 2331.2 6 1 察隅                 
58660 2851 12108    8.9 6 1 台州                 
58760 2750 12109   68.8 6 1 洞头                 
58926 2518 11724  203.0 6 1 漳平                 
